citizen_id,declared_income,tax_paid,phone_count,filing_status_encoded,total_vehicle_value,vehicle_count,max_vehicle_value,total_property_value,property_count,avg_monthly_electricity,avg_monthly_gas,total_utility_spend,foreign_travel_count,business_class_trips,luxury_destination_count,business_count,directorship_count,total_share_value,avg_bank_balance,avg_monthly_transactions,graph_degree_centrality,graph_betweenness,income_to_asset_ratio,tax_to_income_ratio,utility_to_income_ratio
CZ-FDF830DD,0.0,0.0,1,0.0,2900000.0,1,2900000.0,179282970.0,2,0.0,0.0,0.0,2,0,0,0,0,0.0,11976330.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-5EE46B8E,8198780.0,1688340.0,1,1.0,3250000.0,1,3250000.0,37981930.0,1,0.0,0.0,0.0,2,0,2,1,0,0.0,12302465.0,0.0,0.0,0.0,0.19884540937084438,0.20592575968619722,0.0
CZ-270480D4,0.0,2487370.0,1,1.0,4470000.0,2,3150000.0,95100650.0,2,0.0,0.0,0.0,1,0,1,2,0,0.0,2871000.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-32FDADC5,21528450.0,1619530.0,1,1.0,1884000.0,1,1884000.0,186220110.0,2,0.0,0.0,0.0,1,0,0,1,0,0.0,51685150.0,0.0,0.0,0.0,0.11444965237601666,0.07522743160794206,0.0
CZ-E475A38E,0.0,0.0,1,0.0,0.0,0,0.0,8505850.0,1,0.0,0.0,0.0,1,0,1,1,0,0.0,4363010.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-E6C94D8A,1110690.0,0.0,1,1.0,5364000.0,2,2880000.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,391030.0,0.0,0.0,0.0,0.20706375838926175,0.0,0.0
CZ-37A37D56,3027600.0,0.0,1,1.0,0.0,0,0.0,20775340.0,1,0.0,0.0,0.0,0,0,0,1,0,0.0,5122595.0,0.0,0.0,0.0,0.14573046698634054,0.0,0.0
CZ-3719BE85,0.0,0.0,1,0.0,3130000.0,1,3130000.0,0.0,0,0.0,0.0,0.0,0,0,0,1,0,0.0,6083700.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-932D4C74,265414570.0,64104280.0,1,1.0,3955000.0,1,3955000.0,725107790.0,1,0.0,0.0,0.0,2,0,1,0,0,0.0,282909440.0,0.0,0.0,0.0,0.36404898678205755,0.24152509788742946,0.0
CZ-04FDE831,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,0,0,0.0,14018945.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-B41A7671,92954090.0,22569860.0,1,1.0,5400000.0,1,5400000.0,568693180.0,1,0.0,0.0,0.0,1,0,1,2,0,0.0,92091835.0,0.0,0.0,0.0,0.161914639013827,0.2428065295459296,0.0
CZ-6DF18F22,0.0,0.0,1,0.0,8220000.0,1,8220000.0,849344580.0,1,0.0,0.0,0.0,2,0,1,0,0,0.0,156438020.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-DD24777B,7347160.0,1637850.0,1,1.0,0.0,0,0.0,46630910.0,1,0.0,0.0,0.0,0,0,0,0,0,0.0,12600830.0,0.0,0.0,0.0,0.1575598674784601,0.2229228708779991,0.0
CZ-67F98A50,93144800.0,14268160.0,1,1.0,0.0,0,0.0,598156240.0,1,0.0,0.0,0.0,0,0,0,1,0,0.0,164997140.0,0.0,0.0,0.0,0.15571985005121738,0.15318257165187965,0.0
CZ-C6C9B3FC,0.0,0.0,1,0.0,3510000.0,1,3510000.0,17252780.0,1,0.0,0.0,0.0,0,0,0,0,0,0.0,1897240.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-2225DB05,0.0,0.0,1,0.0,0.0,0,0.0,10533230.0,1,0.0,0.0,0.0,1,0,1,0,0,0.0,3476730.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-194FEC89,4709800.0,0.0,1,1.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,1,0,1,1,0,0.0,13615230.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-C14CF4FC,17653470.0,2822110.0,1,1.0,6060000.0,1,6060000.0,0.0,0,0.0,0.0,0.0,1,0,1,2,0,0.0,29550570.0,0.0,0.0,0.0,1.0,0.15986148898771743,0.0
CZ-F247177F,15730840.0,1962660.0,1,1.0,0.0,0,0.0,71929320.0,1,0.0,0.0,0.0,1,0,1,0,0,0.0,15871790.0,0.0,0.0,0.0,0.21869857799295198,0.12476511108116287,0.0
CZ-55009367,56350520.0,8017820.0,1,1.0,0.0,0,0.0,136343480.0,1,0.0,0.0,0.0,0,0,0,1,0,0.0,99871950.0,0.0,0.0,0.0,0.41329823765683554,0.14228475620100756,0.0
CZ-7CC7A018,0.0,0.0,1,0.0,1120000.0,1,1120000.0,0.0,0,0.0,0.0,0.0,1,0,1,0,0,0.0,11072980.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-E4F72474,0.0,0.0,1,0.0,0.0,0,0.0,115639430.0,1,0.0,0.0,0.0,2,0,0,1,0,0.0,19573750.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-131130ED,11790540.0,0.0,1,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,1,0,0.0,17308770.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-5948B7DB,10564720.0,0.0,1,1.0,8610000.0,1,8610000.0,91375050.0,1,0.0,0.0,0.0,0,0,0,1,0,0.0,26028890.0,0.0,0.0,0.0,0.10566299661799439,0.0,0.0
CZ-5A2987EA,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,1,0,0.0,20975270.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-0B3AAAF0,7317250.0,1067040.0,1,1.0,3890000.0,2,2080000.0,97397150.0,2,0.0,0.0,0.0,0,0,0,0,0,0.0,8707930.0,0.0,0.0,0.0,0.072242629000816,0.14582527588916602,0.0
CZ-E1751390,9151790.0,554160.0,1,1.0,0.0,0,0.0,45764950.0,1,0.0,0.0,0.0,1,0,1,0,0,0.0,17405680.0,0.0,0.0,0.0,0.19997377906017597,0.06055208871707065,0.0
CZ-44D893C0,7937000.0,454590.0,1,0.0,0.0,0,0.0,19611620.0,1,0.0,0.0,0.0,1,0,1,2,0,0.0,15484050.0,0.0,0.0,0.0,0.4047090449437629,0.057274788963084286,0.0
CZ-1A8DF973,2591420.0,0.0,1,0.0,0.0,0,0.0,25117780.0,2,0.0,0.0,0.0,0,0,0,1,0,0.0,1462000.0,0.0,0.0,0.0,0.10317074200028824,0.0,0.0
CZ-67A62F7B,81052630.0,18642890.0,1,1.0,0.0,0,0.0,519456350.0,1,0.0,0.0,0.0,3,0,2,1,0,0.0,159306573.33333334,0.0,0.0,0.0,0.1560335724069982,0.23000968629889,0.0
CZ-2A503BAD,0.0,0.0,1,0.0,7735000.0,1,7735000.0,0.0,0,0.0,0.0,0.0,0,0,0,1,0,0.0,548551310.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-AFF4D246,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,1,1,0,0.0,5972175.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-4CB5B194,2390240.0,0.0,1,1.0,0.0,0,0.0,19645570.0,1,0.0,0.0,0.0,0,0,0,0,0,0.0,2818900.0,0.0,0.0,0.0,0.12166814197806426,0.0,0.0
CZ-ABA3E7A1,11026450.0,1519410.0,1,1.0,2528000.0,1,2528000.0,67246240.0,1,0.0,0.0,0.0,2,0,2,1,0,0.0,25866630.0,0.0,0.0,0.0,0.1580303848526333,0.13779684304558584,0.0
CZ-A5073BCC,0.0,0.0,1,0.0,0.0,0,0.0,394748910.0,1,0.0,0.0,0.0,1,0,1,1,0,0.0,346952575.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-57A3042A,15115790.0,1867190.0,1,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,0,2,1,0,0.0,11761090.0,0.0,0.0,0.0,0.0,0.12352579653461711,0.0
CZ-93781461,17324900.0,1042650.0,1,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,8249660.0,0.0,0.0,0.0,0.0,0.06018216555362513,0.0
CZ-CF890E6D,8682680.0,871530.0,1,1.0,2928000.0,1,2928000.0,79294220.0,1,0.0,0.0,0.0,1,0,1,1,0,0.0,10405445.0,0.0,0.0,0.0,0.10560016501622067,0.1003756904550208,0.0
CZ-D3667FFB,0.0,0.0,1,0.0,0.0,0,0.0,54541910.0,1,0.0,0.0,0.0,1,0,1,0,0,0.0,11638130.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-B64FD6A9,53582960.0,10527710.0,1,1.0,15630000.0,2,8100000.0,0.0,0,0.0,0.0,0.0,1,0,1,0,0,0.0,126690220.0,0.0,0.0,0.0,1.0,0.1964749614429662,0.0
CZ-6DB08501,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,1,0,0,0.0,2471140.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-88421666,20935930.0,3077350.0,1,1.0,3840000.0,1,3840000.0,382022450.0,2,0.0,0.0,0.0,0,0,0,0,0,0.0,39190075.0,0.0,0.0,0.0,0.05425749512552983,0.14698893242382832,0.0
CZ-108B1C87,0.0,0.0,1,0.0,13636000.0,2,9775000.0,105605050.0,1,0.0,0.0,0.0,1,0,1,0,0,0.0,30228176.666666668,0.0,0.0,0.0,0.0,0.0,0.0
CZ-27EBB33D,52692750.0,5736300.0,1,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,1,2,0,0.0,134479630.0,0.0,0.0,0.0,0.0,0.10886317377627852,0.0
CZ-1EF95A04,17508400.0,3508700.0,1,1.0,5120000.0,1,5120000.0,0.0,0,0.0,0.0,0.0,2,0,2,0,0,0.0,27441410.0,0.0,0.0,0.0,1.0,0.2004009504009504,0.0
CZ-8C24653F,1740560.0,0.0,1,0.0,0.0,0,0.0,17057110.0,1,0.0,0.0,0.0,1,0,0,1,0,0.0,323620.0,0.0,0.0,0.0,0.10204307763741924,0.0,0.0
CZ-EEC4B54A,0.0,0.0,1,0.0,0.0,0,0.0,153559440.0,2,0.0,0.0,0.0,1,0,1,0,0,0.0,19622250.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-F36C353D,8494500.0,664330.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,7732225.0,0.0,0.0,0.0,0.0,0.07820707516628407,0.0
CZ-2F7D3C15,5389430.0,0.0,1,1.0,0.0,0,0.0,43279550.0,2,0.0,0.0,0.0,1,0,0,1,0,0.0,10626410.0,0.0,0.0,0.0,0.12452601748400803,0.0,0.0
CZ-0C59C0DC,27929340.0,4827900.0,1,1.0,0.0,0,0.0,256663510.0,1,0.0,0.0,0.0,2,0,2,0,0,0.0,77980540.0,0.0,0.0,0.0,0.10881694869675865,0.1728612276552185,0.0
CZ-D947619D,1783280.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,2,0,0.0,1463425.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-F9EBDF94,1658720.0,0.0,1,1.0,0.0,0,0.0,27783900.0,2,0.0,0.0,0.0,1,0,1,1,0,0.0,673420.0,0.0,0.0,0.0,0.059700761952065765,0.0,0.0
CZ-AA0751B6,0.0,0.0,1,0.0,0.0,0,0.0,174040940.0,2,0.0,0.0,0.0,0,0,0,1,0,0.0,17889500.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-8AC9D2FE,31176930.0,6785900.0,1,1.0,6858000.0,2,3438000.0,69674040.0,1,0.0,0.0,0.0,1,0,1,1,0,0.0,85432380.0,0.0,0.0,0.0,0.40737095208751783,0.21765773602468236,0.0
CZ-3778CD84,67175210.0,14635920.0,1,1.0,0.0,0,0.0,339588060.0,1,0.0,0.0,0.0,0,0,0,1,0,0.0,57629380.0,0.0,0.0,0.0,0.19781381595100841,0.217876803064702,0.0
CZ-81E700E9,11283850.0,2716910.0,1,1.0,0.0,0,0.0,74319790.0,1,0.0,0.0,0.0,0,0,0,0,0,0.0,12275810.0,0.0,0.0,0.0,0.15182833535993576,0.24077863495172303,0.0
CZ-FB5218EE,0.0,0.0,1,0.0,12265000.0,3,6460000.0,38711760.0,1,0.0,0.0,0.0,1,0,1,0,0,0.0,18780045.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-D3D59BC4,0.0,0.0,1,0.0,2080000.0,1,2080000.0,310702510.0,2,0.0,0.0,0.0,0,0,0,0,0,0.0,27588510.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-EE5EF053,4959250.0,0.0,1,0.0,1752000.0,1,1752000.0,46938540.0,1,0.0,0.0,0.0,2,0,2,1,0,0.0,6756650.0,0.0,0.0,0.0,0.10185243375817972,0.0,0.0
CZ-FB74C77A,61818560.0,3668860.0,1,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,0,1,1,0,0.0,69105405.0,0.0,0.0,0.0,0.0,0.0593488428070793,0.0
CZ-C82E018A,12705510.0,1922420.0,1,1.0,2856000.0,1,2856000.0,219407570.0,3,0.0,0.0,0.0,1,0,1,1,0,0.0,2968150.0,0.0,0.0,0.0,0.05716415875080203,0.1513060081807027,0.0
CZ-B9ED5FF7,52530890.0,6793600.0,1,1.0,8635000.0,2,4475000.0,708132650.0,2,0.0,0.0,0.0,2,0,2,2,0,0.0,80661213.33333333,0.0,0.0,0.0,0.0732885894055068,0.1293258119175213,0.0
CZ-B2577CDD,0.0,0.0,1,0.0,4600000.0,1,4600000.0,50278030.0,1,0.0,0.0,0.0,0,0,0,1,0,0.0,28689300.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-904330AE,0.0,0.0,1,0.0,1104000.0,1,1104000.0,0.0,0,0.0,0.0,0.0,0,0,0,1,0,0.0,3293160.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-14D5E9D0,20778120.0,4793260.0,1,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,7454970.0,0.0,0.0,0.0,0.0,0.23068785818928758,0.0
CZ-38EDBF46,0.0,0.0,1,0.0,0.0,0,0.0,670576290.0,2,0.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-9436D7C4,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,1,0,1,0,0,0.0,7024700.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-E9CFC836,0.0,0.0,1,0.0,1729200.0,1,1729200.0,68072320.0,1,0.0,0.0,0.0,0,0,0,1,0,0.0,10387086.666666666,0.0,0.0,0.0,0.0,0.0,0.0
CZ-EB100B39,16648870.0,2656060.0,1,1.0,5238000.0,1,5238000.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,28121455.0,0.0,0.0,0.0,1.0,0.15953395035218607,0.0
CZ-A71BD6A3,14351610.0,1968010.0,1,1.0,3380000.0,1,3380000.0,55291120.0,1,0.0,0.0,0.0,0,0,0,2,0,0.0,33948140.0,0.0,0.0,0.0,0.24461114769924283,0.1371281688953365,0.0
CZ-7D813EB0,12334340.0,3075830.0,1,1.0,15040000.0,2,8880000.0,43511880.0,1,0.0,0.0,0.0,1,0,1,2,0,0.0,20999350.0,0.0,0.0,0.0,0.21065660060787117,0.24937126753437963,0.0
CZ-379185A8,2466070.0,0.0,1,1.0,1161600.0,1,1161600.0,12628280.0,1,0.0,0.0,0.0,0,0,0,1,0,0.0,2250890.0,0.0,0.0,0.0,0.17883186800755335,0.0,0.0
CZ-327D1133,11462480.0,2555640.0,1,1.0,12650400.0,2,10380000.0,112088940.0,1,0.0,0.0,0.0,0,0,0,2,0,0.0,17726010.0,0.0,0.0,0.0,0.09189145942250455,0.2229569866206964,0.0
CZ-0A971E85,4795550.0,0.0,1,1.0,8100000.0,1,8100000.0,36851920.0,1,0.0,0.0,0.0,1,0,1,0,0,0.0,13031920.0,0.0,0.0,0.0,0.10668176131297617,0.0,0.0
CZ-9C29D0DB,10991250.0,1489060.0,1,1.0,0.0,0,0.0,32008350.0,1,0.0,0.0,0.0,0,0,0,1,0,0.0,2388730.0,0.0,0.0,0.0,0.3433869599651341,0.13547685659046968,0.0
CZ-31095C2C,30566480.0,6461170.0,1,1.0,0.0,1,0.0,126246710.0,1,0.0,0.0,0.0,1,0,1,2,0,0.0,34978610.0,0.0,0.0,0.0,0.24211704209955254,0.21138089829120002,0.0
CZ-F73CFF71,5378460.0,0.0,1,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,2465600.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-57252F49,0.0,0.0,1,0.0,0.0,0,0.0,113117320.0,1,0.0,0.0,0.0,0,0,0,2,0,0.0,36417525.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-6AE36F71,0.0,0.0,1,0.0,2840000.0,1,2840000.0,53474340.0,1,0.0,0.0,0.0,1,0,1,0,0,0.0,16760440.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-466C8691,36974500.0,5728520.0,1,1.0,5810000.0,2,3978000.0,0.0,0,0.0,0.0,0.0,2,0,1,1,0,0.0,23518680.0,0.0,0.0,0.0,1.0,0.15493164207764812,0.0
CZ-81E4E869,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,1,1,0,0.0,25190190.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-22BAE073,8345320.0,861240.0,1,1.0,2088000.0,1,2088000.0,24447880.0,1,0.0,0.0,0.0,2,0,0,0,0,0.0,13275790.0,0.0,0.0,0.0,0.31449192564934725,0.10320035660705641,0.0
CZ-1FECF238,5574250.0,0.0,1,0.0,1984000.0,1,1984000.0,40016400.0,1,0.0,0.0,0.0,1,0,1,2,0,0.0,10256440.0,0.0,0.0,0.0,0.13271897410500852,0.0,0.0
CZ-5E298FBA,1409470.0,0.0,1,1.0,0.0,0,0.0,7638420.0,1,0.0,0.0,0.0,0,0,0,2,0,0.0,3943510.0,0.0,0.0,0.0,0.1845237627676928,0.0,0.0
CZ-B295CB08,0.0,0.0,1,1.0,0.0,0,0.0,5180960.0,1,0.0,0.0,0.0,0,0,0,2,0,0.0,2379760.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-D39782F2,42318670.0,7767410.0,1,1.0,0.0,0,0.0,186777910.0,1,0.0,0.0,0.0,1,0,1,2,0,0.0,90954110.0,0.0,0.0,0.0,0.22657213585910668,0.18354570216880634,0.0
CZ-7AFF2CBF,6264240.0,713980.0,1,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,1,0,0.0,11627270.0,0.0,0.0,0.0,0.0,0.11397711454222699,0.0
CZ-99590224,1158320.0,0.0,1,0.0,3840000.0,1,3840000.0,0.0,0,0.0,0.0,0.0,0,0,0,3,0,0.0,2747750.0,0.0,0.0,0.0,0.30164583333333334,0.0,0.0
CZ-A0B56B61,25979940.0,3029930.0,1,1.0,8116000.0,2,6400000.0,515220200.0,3,0.0,0.0,0.0,2,0,2,2,0,0.0,42419050.0,0.0,0.0,0.0,0.04964292552282835,0.11662575048287256,0.0
CZ-C5F45C52,0.0,0.0,1,0.0,880000.0,1,880000.0,29825770.0,1,0.0,0.0,0.0,1,0,1,3,0,0.0,6434775.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-A840C8E0,19915120.0,2684750.0,1,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,1,1,0,0.0,13660846.666666666,0.0,0.0,0.0,0.0,0.13480963207854132,0.0
CZ-5E2E122B,15298690.0,2943230.0,1,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,1,0,0,0.0,7538770.0,0.0,0.0,0.0,0.0,0.19238444598851273,0.0
CZ-17D40DB4,8242770.0,657290.0,1,1.0,3390000.0,1,3390000.0,66525410.0,1,0.0,0.0,0.0,0,0,0,0,0,0.0,10123080.0,0.0,0.0,0.0,0.11789632643218427,0.07974139761269573,0.0
CZ-4D2E74E4,9321340.0,0.0,1,0.0,2616000.0,1,2616000.0,36238920.0,1,0.0,0.0,0.0,1,0,0,1,0,0.0,12750290.0,0.0,0.0,0.0,0.2399011502275645,0.0,0.0
CZ-7E45FAAB,0.0,0.0,1,0.0,3294000.0,1,3294000.0,80324460.0,2,0.0,0.0,0.0,0,0,0,1,0,0.0,5328110.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-2483A3FB,1587100.0,0.0,1,0.0,2295000.0,1,2295000.0,23412710.0,2,0.0,0.0,0.0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.06173634291035646,0.0,0.0
CZ-E55C215D,0.0,0.0,1,0.0,3490000.0,1,3490000.0,0.0,0,0.0,0.0,0.0,0,0,0,1,0,0.0,37888820.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-44474C25,69160780.0,16512090.0,1,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,1,1,0,0.0,29773055.0,0.0,0.0,0.0,0.0,0.23874933162986306,0.0
CZ-A6C3B363,12670320.0,2437170.0,1,1.0,3250000.0,1,3250000.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.19235267933248726,0.0
CZ-2C318B94,25724830.0,3911900.0,1,1.0,10333000.0,3,4860000.0,0.0,0,0.0,0.0,0.0,0,0,0,1,0,0.0,38285710.0,0.0,0.0,0.0,1.0,0.15206708848999195,0.0
CZ-EFE2DDC6,0.0,0.0,1,0.0,0.0,0,0.0,33346190.0,2,0.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-709F523F,841280.0,0.0,1,0.0,4520000.0,1,4520000.0,0.0,0,0.0,0.0,0.0,0,0,0,1,0,0.0,1918550.0,0.0,0.0,0.0,0.18612389380530975,0.0,0.0
CZ-A730C8A7,1465730.0,0.0,1,1.0,0.0,0,0.0,19699520.0,2,0.0,0.0,0.0,0,0,0,0,0,0.0,1735990.0,0.0,0.0,0.0,0.07440435096895762,0.0,0.0
CZ-8500F177,16837890.0,3243020.0,1,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,1,0,0.0,7256400.0,0.0,0.0,0.0,0.0,0.1926025172987827,0.0
CZ-371416FA,16998280.0,3430470.0,1,1.0,5609000.0,2,3809000.0,103115880.0,1,0.0,0.0,0.0,1,0,1,2,0,0.0,3795350.0,0.0,0.0,0.0,0.15634213622493767,0.20181277164513114,0.0
CZ-06B25805,7709470.0,842740.0,1,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,1,0,0,0.0,16626320.0,0.0,0.0,0.0,0.0,0.10931231329780128,0.0
CZ-5B1DCB19,0.0,0.0,1,0.0,9358000.0,2,5790000.0,187541760.0,2,0.0,0.0,0.0,0,0,0,1,0,0.0,19525060.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-1036B973,0.0,0.0,1,0.0,9000000.0,1,9000000.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,19763180.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-6C4FF8A8,0.0,0.0,1,0.0,2055000.0,1,2055000.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,13903980.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-5E3C19ED,18509990.0,2876910.0,1,1.0,4340000.0,1,4340000.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,1640505.0,0.0,0.0,0.0,1.0,0.15542471930022653,0.0
CZ-FCDE70E2,6732280.0,636180.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,8148895.0,0.0,0.0,0.0,0.0,0.09449696091071673,0.0
CZ-024233EE,0.0,0.0,1,0.0,0.0,0,0.0,43692830.0,2,0.0,0.0,0.0,1,0,1,1,0,0.0,4641670.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-B8A5E2E9,0.0,0.0,1,0.0,1620000.0,1,1620000.0,10855210.0,2,0.0,0.0,0.0,0,0,0,0,0,0.0,1781415.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-D53E5D4B,148613620.0,10963250.0,1,1.0,0.0,0,0.0,541343420.0,1,0.0,0.0,0.0,0,0,0,0,0,0.0,85248230.0,0.0,0.0,0.0,0.27452743399005386,0.073770156463452,0.0
CZ-05A3F139,19159760.0,4607020.0,1,1.0,4480000.0,2,2800000.0,0.0,0,0.0,0.0,0.0,1,0,1,1,0,0.0,30414870.0,0.0,0.0,0.0,1.0,0.2404529075520779,0.0
CZ-D54F4588,23224530.0,3720700.0,1,1.0,1924000.0,1,1924000.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,35360550.0,0.0,0.0,0.0,1.0,0.16020561018888219,0.0
CZ-3F773C13,0.0,0.0,1,0.0,3072000.0,1,3072000.0,38351590.0,1,0.0,0.0,0.0,1,0,1,0,0,0.0,24838510.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-30E9E23C,0.0,0.0,1,0.0,2790000.0,1,2790000.0,0.0,0,0.0,0.0,0.0,1,0,1,1,0,0.0,4111190.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-3C9DA498,3523680.0,0.0,1,0.0,11610000.0,1,11610000.0,14081610.0,1,0.0,0.0,0.0,1,0,0,0,0,0.0,1200750.0,0.0,0.0,0.0,0.13715294603958259,0.0,0.0
CZ-839968F2,2337810.0,0.0,1,0.0,19450000.0,3,10140000.0,13746780.0,1,0.0,0.0,0.0,1,0,1,0,0,0.0,5048915.0,0.0,0.0,0.0,0.07042279401797404,0.0,0.0
CZ-6CB41613,0.0,0.0,1,0.0,0.0,0,0.0,215047480.0,1,0.0,0.0,0.0,0,0,0,1,0,0.0,45420720.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-1D79D80E,0.0,0.0,1,0.0,0.0,0,0.0,73505890.0,2,0.0,0.0,0.0,0,0,0,0,0,0.0,13072400.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-32D718D4,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,9385355.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-741C7765,73623610.0,14962770.0,1,1.0,0.0,0,0.0,518662410.0,1,0.0,0.0,0.0,2,0,2,1,0,0.0,77420615.0,0.0,0.0,0.0,0.14194899915727457,0.20323331061869962,0.0
CZ-1CFF71EE,11902470.0,930580.0,1,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,1,0,0.0,24406860.0,0.0,0.0,0.0,0.0,0.07818377193977384,0.0
CZ-961355EC,11101290.0,1085080.0,1,1.0,5002000.0,2,2608000.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,4094940.0,0.0,0.0,0.0,1.0,0.09774359556411913,0.0
CZ-269C28BE,0.0,0.0,1,0.0,2158000.0,1,2158000.0,44892210.0,1,0.0,0.0,0.0,2,0,1,2,0,0.0,5393440.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-CACC6279,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,1,2,0,0.0,22712490.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-D4D91552,0.0,0.0,1,0.0,1399200.0,1,1399200.0,0.0,0,0.0,0.0,0.0,2,0,1,1,0,0.0,11950885.0,0.0,0.0,0.0,0.0,0.0,0.0
